Trait,Stratum,Feature,Total width (bp),Proportion of SNPs,Coefficient,Coefficient_std_error,Coefficient_z-score,Coefficient_p,Coefficient_holm,Proportion of h2,Proportion of h2 standard error,Enrichment,Enrichment_std_error
Anxiety disorder,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,7.922693613625363e-8,8.009898472125127e-8,0.98911286343975,0.16130396233280547,1,0.11441866389835745,0.10535346460606598,5.89641665929766,5.429253433423913
Autism spectrum disorder,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,2.9324853122017673e-8,1.0492059076284091e-7,0.2794956920162851,0.38993222181095766,1,0.02476516217304564,0.03046309043273552,1.2762403425465176,1.5698756461693966
Bipolar disorder,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,1.541662125106261e-7,1.1099107124988564e-7,1.3889965271488893,0.08241690304429519,1,0.06827845195506232,0.03869085776550955,3.518640996686765,1.9938829078945555
BMI,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,2.8611311407081395e-8,2.4563248658573076e-8,1.164801602783737,0.1220496549821408,1,0.03277566893219039,0.017682065356000216,1.6890513638847564,0.9112221833714877
Childhood cognitive performance,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,5.4851713115962376e-8,8.57813632695267e-8,0.6394362484496455,0.26126958710164416,1,0.04260461525834393,0.048294261144384766,2.195573297337488,2.488781779633331
Cigarettes per day,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,2.9510105654317002e-8,4.261423572776228e-8,0.692494072704718,0.24431355346821565,1,0.04507858088509775,0.0474496875927039,2.323065890233693,2.445257782844161
College attainment,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,1.7934044406890416e-8,1.75312221157285e-8,1.022977422138786,0.15315926051955914,1,0.04562386221936983,0.027307792418732674,2.351166252830674,1.4072714770511248
Conscientiousness,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,1.8516537898798662e-8,8.920780580709481e-8,0.2075663416589271,0.4177837937061474,1,0.08332308518863914,0.24954802133479304,4.293946554443405,12.860131906455212
Coronary artery disease,Non-brain-linked,New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,5.8120595848696985e-8,2.3368029712904923e-8,2.487184266827599,0.006437934417683801,0.41846573714944707,0.10098656040799578,0.03337976958857717,5.204210719361704,1.7201829035553817
Crohns disease,Non-brain-linked,New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-1.1562062245951359e-7,1.1459148265764346e-7,-1.0089809449882485,0.8435081136036829,1,-0.011909590973382084,0.025272591875650438,-0.6137452425004176,1.3023900706583518
Depressive symptoms,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-1.8252987106912056e-8,1.2345577185977971e-8,-1.4785041502671648,0.9303635564722638,1,-0.03237012784042321,0.034385814361866905,-1.6681523324850365,1.7720281092160126
Epilepsy,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-4.3091877690328434e-8,3.566100559174853e-8,-1.208375282055964,0.8865485284511792,1,-0.028318833501110016,0.037379801651680145,-1.459374160986151,1.9263193404880607
Ever smoked,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,5.953990318976954e-9,2.203600629963035e-8,0.2701937110571997,0.3935056153402068,1,0.023875043703522073,0.028396102792070974,1.2303692478000368,1.4633561331483067
Extraversion,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,2.3273276375519915e-9,2.2113313419626417e-8,0.10524554115379194,0.4580904873702127,1,0.05796372251190589,0.3297116584330401,2.987084863687306,16.991260423004704
Focal epilepsy,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,5.144925928478103e-9,4.604188456429192e-8,0.11174446869771017,0.4555130095939262,1,0.01886648906376831,0.07780125469393186,0.9722599148411973,4.009386219533942
Generalized epilepsy,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,3.1809506144026662e-9,8.67850461719923e-8,0.0366532110624058,0.48538075785734297,1,0.017024538393455822,0.036063267896740345,0.877337388672886,1.8584734899889608
Height,Non-brain-linked,New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-6.956436458084866e-8,3.114419870926276e-8,-2.2336219091794822,0.987246019448938,1,-0.004273529464434822,0.009836262313565604,-0.22023076891089824,0.5068989533250666
Intracarebral hemorrhage,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-8.742530146819482e-7,4.128229719361108e-7,-2.117743134743115,0.9829015861913055,1,-0.31752378672496206,0.37472341299357537,-16.36317434567789,19.310882505733527
IQ,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,3.860138198779425e-8,2.3602369975892583e-8,1.6354875390573755,0.050973442393021026,1,0.03857989919740364,0.014562346454554474,1.9881648027604784,0.7504515374290425
Ischemic stroke,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-4.0483648438388566e-8,4.221057733663055e-8,-0.9590877688198938,0.8312427342047238,1,-0.03865859955841507,0.0538579969478364,-1.9922205232517853,2.7755016499907232
Major depressive disorder,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-8.891456485169185e-8,8.54308471893931e-8,-1.0407782174344546,0.8510107540937604,1,-0.07243929129458693,0.09289564057429757,-3.7330644269413646,4.787255715072891
Neuroticism,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-4.02954477340591e-9,1.3268058096325747e-8,-0.30370267782606336,0.6193227911487516,1,0.010016253710709149,0.015991508098757025,0.5161745752951873,0.8241015193514947
Openness,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,5.1198311155930794e-8,1.0748266582598991e-7,0.47634016855163225,0.3169160263178222,1,0.0700379029844721,0.11370180199025559,3.6093120114282606,5.859474115543587
PTSD,Brain-linked (non-sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,-7.867806520262609e-8,1.290160126852821e-7,-0.6098317841720242,0.7290133778069607,1,0.06514729828368801,0.09299391836102261,3.357281074785268,4.792320332672334
Schizophrenia,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,1.34036086747632e-7,4.021096723750104e-8,3.333321627305423,4.290783875100515e-4,0.02016668421297242,0.04348344731622531,0.009625544411690496,2.2408627615757695,0.496039880996339
Subjective well-being,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,9.817609816894632e-9,5.7247908318333174e-9,1.7149290000785273,0.04317912248259481,1,0.07193914942367487,0.030427482352720726,3.707290267733581,1.5680406301934073
Years of education,Brain-linked (sig),New_HC2_CG-VMRs_subsetByOverlaps_DMRs,35188531,0.01940477929386798,5.929755576889976e-9,6.471270803151086e-9,0.9163201104182771,0.1797495116012928,1,0.03709438859372293,0.021547034238737234,1.911610950681875,1.1103983154060515
ADHD,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,5.909721757696063e-8,1.903095090470359e-8,3.105321319617007,9.503621030224046e-4,0.05797208828436668,0.12718872488279928,0.026253616623105512,3.6109576921984137,0.745354582181613
Alzheimers disease,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,-4.1908506180863745e-8,2.9698762970824907e-8,-1.4111195884499732,0.9208953224761913,1,-0.06296939766323983,0.07895008258957992,-1.7877357531078373,2.241436167311541
Anorexia nervosa,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,6.195790597255707e-8,9.283757910565752e-8,0.6673795953042183,0.2522648480479417,1,0.07151126762362653,0.07258346121592928,2.030244128497551,2.0606842929320877
Anxiety disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,7.793578126007754e-9,7.507906865686595e-8,0.10380493878562563,0.45866207353117,1,0.1188911611990051,0.17385187763997254,3.375385306060318,4.935750204632287
Autism spectrum disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,2.178926687072445e-7,9.033615604468565e-8,2.4120205933874557,0.00793219272044319,0.5155925268288074,0.16685030431957543,0.04957782057374722,4.73697169606499,1.4075415311236916
Bipolar disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,1.63943959694986e-7,9.279969437162263e-8,1.7666433149926266,0.03864399103724273,1,0.15415831110481243,0.056766575853654425,4.376639044169865,1.611634238234583
BMI,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,6.151433328067015e-8,2.3583579944412817e-8,2.608354347629207,0.004548936033026955,0.28203403404767124,0.12121688006909397,0.024734146023735856,3.4414137409831222,0.7022159780803527
Childhood cognitive performance,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,7.374497476532995e-8,7.289794325292747e-8,1.0116194157832905,0.15586002944253935,1,0.10467922809098942,0.0785699975765013,2.971900726553076,2.2306453452246755
Cigarettes per day,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,2.653041232254492e-8,3.140321558585825e-8,0.8448310731112616,0.19910258142077292,1,0.08604602899337602,0.06338120363054284,2.4428939795022537,1.7994271504914987
College attainment,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,2.834409086905956e-8,1.5202705445536117e-8,1.8644109741257977,0.031132006475670496,1,0.1467688146782725,0.043269243071418405,4.166847185752581,1.2284375541017096
Conscientiousness,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,1.9066817108567525e-7,7.771858117213066e-8,2.453315130179545,0.007077313788673728,0.4529480824751186,0.8101236593909797,0.9465555330802644,22.999855232493175,26.87323099133758
Coronary artery disease,Non-brain-linked,New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,-1.351059661954688e-8,2.7440879020630806e-8,-0.4923529092996344,0.6887650585177995,1,0.03956087035900479,0.07293290925794417,1.123154817886154,2.0706053145989065
Crohns disease,Non-brain-linked,New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,-1.1493076593530779e-7,9.276225925764844e-8,-1.2389819615764859,0.8923239108149492,1,0.018755450066161028,0.04301303256202533,0.5324775191311506,1.2211635971486265
Depressive symptoms,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,3.463495519446785e-9,8.181015344576843e-9,0.4233576608241812,0.3360171653427464,1,0.07849232349830876,0.03727988769054699,2.228440135522383,1.0583964682759297
Epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,6.688498786200277e-8,3.520880889069034e-8,1.8996663042380857,0.0287384624775506,1,0.1564402938066992,0.06598367671007388,4.44142578527789,1.8733127892848065
Ever smoked,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,4.35741664874125e-8,1.84362812620014e-8,2.3635008529199553,0.00905159249409544,0.5249923646575355,0.1522589403909838,0.0434544877506158,4.322714867355011,1.2336967521941744
Extraversion,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,2.2994595040897128e-8,2.0043197129913297e-8,1.1472518526786848,0.12563877336598644,1,0.5839906905119692,1.0133340331738994,16.579816159173106,28.769109252628287
Focal epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,6.571805269000126e-9,4.016849013961547e-8,0.16360598185687836,0.43502066766158,1,0.030631260121504883,0.1234325432062096,0.8696382832629291,3.504317633255496
Generalized epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,7.881191717443783e-8,6.615841856086146e-8,1.1912605967437986,0.11677564870827975,1,0.09744211706095203,0.04973977137845575,2.7664351731615455,1.4121394033372772
Height,Non-brain-linked,New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,-1.7550553226105805e-7,3.6501210313514685e-8,-4.808211310080219,0.9999992385662645,1,-0.0277537933073009,0.019713029313323447,-0.7879454214438489,0.5596637194143671
Intracarebral hemorrhage,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,-6.078005044373403e-7,3.802952927701013e-7,-1.598233046772872,0.9450044391677304,1,-0.31117453765527403,0.45297856784017504,-8.834415876077038,12.860310105716827
IQ,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,8.447374838508561e-8,2.359559976933978e-8,3.580063622491646,1.7175527976367997e-4,0.009961806226293437,0.1440200514292116,0.02647066131171699,4.088808288771933,0.7515165999910896
Ischemic stroke,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,-4.71679011246361e-8,4.1073769779240404e-8,-1.1483703925437057,0.8745921545751092,1,-0.028095044547959275,0.09074646224159316,-0.7976337314222931,2.576341858706602
Major depressive disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,-2.6145371252309422e-8,7.108828819571768e-8,-0.3677873235648458,0.6434840890592978,1,0.018243715725725362,0.12154653033297987,0.5179491004001586,3.450772692865146
Neuroticism,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,2.9540860769412255e-8,1.1052022038410872e-8,2.6728919528701756,0.0037600233568172185,0.2218413780522159,0.10260105323166213,0.021635976258882396,2.9129002019316044,0.6142572383851244
Openness,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,-5.6074410679138154e-8,7.603882112029859e-8,-0.7374445033862982,0.7695739598486404,1,-1.4920785191638308e-4,0.13724958644570476,-0.004236092791325162,3.896591072705949
PTSD,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,1.2839684661086214e-7,9.455285580923494e-8,1.3579372670658316,0.08724179542295023,1,-0.16978184379961014,0.16530030884969035,-4.820199710538514,4.692966474139763
Schizophrenia,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,2.297062572836533e-7,4.547830935099002e-8,5.05089702237695,2.1987005103722934e-7,1.2532592909122072e-5,0.13681072574792974,0.01941630503334571,3.8841315766783375,0.5512395542831028
Subjective well-being,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,1.0854649268819148e-8,4.875254512488119e-9,2.2264784825109376,0.012991074350759331,0.7404912379932819,0.16550495049957825,0.04813388016852352,4.698776362873908,1.3665472706802195
Years of education,Brain-linked (sig),New_Hypothalamus_CG-VMRs,74614024,0.03522298950153708,9.344362250911457e-9,6.781230559421941e-9,1.377974420575962,0.0841055929251408,1,0.12577999645246427,0.04172254870058414,3.5709631190440385,1.1845260521899603
ADHD,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,2.886677367991412e-8,2.3698234598582553e-8,1.2180980637958876,0.11159335479252479,1,0.03141148984294815,0.016226293717626673,1.8114159866821764,0.9357266398909163
Alzheimers disease,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-3.93290763095216e-8,3.344715399083192e-8,-1.1758571841509133,0.8801740246291634,1,-0.033594998892944886,0.04463721863096638,-1.9373330705264897,2.574108131560408
Anorexia nervosa,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,4.060125488886531e-8,1.0167712408973784e-7,0.3993155319089435,0.34483036203972484,1,0.022002134115535095,0.0386064683833079,1.268803793684208,2.226331013540374
Anxiety disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,7.71736000956936e-8,8.661485212882503e-8,0.8909973081857929,0.1864653071659804,1,0.0956357265531276,0.09768895068506302,5.515054677204106,5.633458580852898
Autism spectrum disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,2.3642671469149567e-7,1.1317288984964641e-7,2.089075528649977,0.01835046240546694,1,0.07309894170367756,0.03154562166079594,4.215419016214428,1.81915100722361
Bipolar disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,9.789355981427812e-8,1.0272621579841732e-7,0.9529559621506699,0.1703061919086356,1,0.04503059964788597,0.030321321210960046,2.5967933549123785,1.7485488989370208
BMI,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,7.225372394544914e-8,4.177517662449786e-8,1.7295851216839142,0.04185221308460877,1,0.055287132185244996,0.023991733602242358,3.1882599519757133,1.3835386354677561
Childhood cognitive performance,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,3.814911854154069e-8,9.334917594006603e-8,0.408671187049728,0.34139049064262056,1,0.027981048137437584,0.04769036068457158,1.6135916562281996,2.750174607654464
Cigarettes per day,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,3.6801810536284915e-8,4.28342002615322e-8,0.8591688489941355,0.19512368350045392,1,0.045418628163180506,0.04231061981668355,2.619169913916977,2.4399394465391255
College attainment,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,1.3660415449015773e-8,1.5884436760743175e-8,0.8599873986577949,0.19489799443047823,1,0.03647134699147504,0.021940439597287236,2.1032043155706055,1.2652460370415406
Conscientiousness,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,1.734250699580713e-7,8.352320974563391e-8,2.076369795727791,0.018929881277039238,1,0.362263423723834,0.4296035307883433,20.890755593080875,24.774078131789622
Coronary artery disease,Non-brain-linked,New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-1.8684057486260355e-8,2.7872337583693396e-8,-0.6703441155646519,0.748680774669832,1,-0.005848071560170941,0.038577681865487386,-0.3372425303072087,2.224670972617715
Crohns disease,Non-brain-linked,New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-3.857503811630189e-9,9.641085371656027e-8,-0.0400110948397047,0.5159578595129573,1,0.01032452065317104,0.01867974557854074,0.5953872885205701,1.0772105983289018
Depressive symptoms,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.706097646644502e-9,9.86088452988206e-9,-0.7814813796158173,0.7827402879431198,1,-0.003008928956279515,0.023881460185096574,-0.17351682589545314,1.3771794646126754
Epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,2.8238609370903426e-8,3.935340302785708e-8,0.7175646119069847,0.23651289204014536,1,0.03644113521635246,0.03459938940315359,2.1014620838994333,1.9952535651022145
Ever smoked,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,3.579394625099344e-8,2.258206893579287e-8,1.5850605342125925,0.056476290634947524,1,0.05419322689583121,0.02552185613849354,3.1251773812645642,1.4717766794957858
Extraversion,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,6.664685709141174e-9,2.2615128999642872e-8,0.2947003180590489,0.38411141009286054,1,0.10793472092402585,0.3170692206347124,6.224304545164785,18.284527668512226
Focal epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-1.485294995226098e-9,4.6685137146411106e-8,-0.03181515758576452,0.512690270624841,1,0.004383490426868225,0.0698242404723489,0.25278408239779737,4.026575819292069
Generalized epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-1.0283304927533871e-8,7.71957506490386e-8,-0.13321076407800875,0.5529866508928253,1,0.009821290345748497,0.02889573889103057,0.5663673525542784,1.6663394075196167
Height,Non-brain-linked,New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-8.613932559855688e-8,3.622739352709029e-8,-2.3777400804212756,0.991290450256728,1,-0.005708024556094586,0.010173452643021297,-0.3291663969133702,0.5866756034005808
Intracarebral hemorrhage,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.74483021289037e-7,4.364259018107628e-7,-1.774603702657543,0.9620183272775426,1,-0.24055894474439268,0.3213133438052211,-13.872386200975221,18.52927481673556
IQ,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,2.9764773455345314e-8,2.5542819578298723e-8,1.1652892651143956,0.12195096146520609,1,0.029198086163686823,0.014194702892092445,1.6837749601138292,0.8185702707352613
Ischemic stroke,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-3.878334828305048e-8,4.692769790637923e-8,-0.8264489845724644,0.7957252770161294,1,-0.035840420313448695,0.0522840595877857,-2.066820473966296,3.0150808465145262
Major depressive disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.314132589689442e-8,8.611657887886265e-8,-0.849329209881641,0.802150934206712,1,-0.04929268147030785,0.08072773995530963,-2.842576130205214,4.6553512569731925
Neuroticism,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.445329553802315e-9,1.3337833230406279e-8,-0.558211324522276,0.7116499556196512,1,0.0048969360931626175,0.013214482508776928,0.28239311058679756,0.7620436022554448
Openness,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.837453927184871e-8,9.008598987608242e-8,-0.8699969815468157,0.8078489731196985,1,-0.05615199046086521,0.09344335469010089,-3.238133998527012,5.388626498811595
PTSD,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-2.1835567482979294e-8,1.0935984371422557e-7,-0.19966714235655875,0.5791295435592823,1,0.018551800156201004,0.06982768428743094,1.0698323305482975,4.026774414829115
Schizophrenia,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,7.360511943297513e-8,4.584160427818707e-8,1.6056401295710947,0.054176501449846634,1,0.024312306287054608,0.009620382132902188,1.4020251984759384,0.554781517230162
Subjective well-being,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,5.142031086241454e-9,5.5910415000682484e-9,0.9196910962257545,0.17886710340766612,1,0.04272110034499177,0.02675418498494909,2.4636107526413475,1.5428417637843725
Years of education,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,6.415937373494884e-9,8.072240878140748e-9,0.7948149058421861,0.21336058948799097,1,0.03543283618809915,0.02419423979278584,2.0433161956188686,1.3952166218602076
ADHD,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,2.886677367991412e-8,2.3698234598582553e-8,1.2180980637958876,0.11159335479252479,1,0.03141148984294815,0.016226293717626673,1.8114159866821764,0.9357266398909163
Alzheimers disease,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-3.93290763095216e-8,3.344715399083192e-8,-1.1758571841509133,0.8801740246291634,1,-0.033594998892944886,0.04463721863096638,-1.9373330705264897,2.574108131560408
Anorexia nervosa,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,4.060125488886531e-8,1.0167712408973784e-7,0.3993155319089435,0.34483036203972484,1,0.022002134115535095,0.0386064683833079,1.268803793684208,2.226331013540374
Anxiety disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,7.71736000956936e-8,8.661485212882503e-8,0.8909973081857929,0.1864653071659804,1,0.0956357265531276,0.09768895068506302,5.515054677204106,5.633458580852898
Autism spectrum disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,2.3642671469149567e-7,1.1317288984964641e-7,2.089075528649977,0.01835046240546694,1,0.07309894170367756,0.03154562166079594,4.215419016214428,1.81915100722361
Bipolar disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,9.789355981427812e-8,1.0272621579841732e-7,0.9529559621506699,0.1703061919086356,1,0.04503059964788597,0.030321321210960046,2.5967933549123785,1.7485488989370208
BMI,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,7.225372394544914e-8,4.177517662449786e-8,1.7295851216839142,0.04185221308460877,1,0.055287132185244996,0.023991733602242358,3.1882599519757133,1.3835386354677561
Childhood cognitive performance,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,3.814911854154069e-8,9.334917594006603e-8,0.408671187049728,0.34139049064262056,1,0.027981048137437584,0.04769036068457158,1.6135916562281996,2.750174607654464
Cigarettes per day,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,3.6801810536284915e-8,4.28342002615322e-8,0.8591688489941355,0.19512368350045392,1,0.045418628163180506,0.04231061981668355,2.619169913916977,2.4399394465391255
College attainment,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,1.3660415449015773e-8,1.5884436760743175e-8,0.8599873986577949,0.19489799443047823,1,0.03647134699147504,0.021940439597287236,2.1032043155706055,1.2652460370415406
Conscientiousness,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,1.734250699580713e-7,8.352320974563391e-8,2.076369795727791,0.018929881277039238,1,0.362263423723834,0.4296035307883433,20.890755593080875,24.774078131789622
Coronary artery disease,Non-brain-linked,New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-1.8684057486260355e-8,2.7872337583693396e-8,-0.6703441155646519,0.748680774669832,1,-0.005848071560170941,0.038577681865487386,-0.3372425303072087,2.224670972617715
Crohns disease,Non-brain-linked,New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-3.857503811630189e-9,9.641085371656027e-8,-0.0400110948397047,0.5159578595129573,1,0.01032452065317104,0.01867974557854074,0.5953872885205701,1.0772105983289018
